Time,main.q1_base,main.q1_collector,main.v_in
2.738850e-02,-1.626214e+00,-1.173768e+01,-1.016172e+00
2.739850e-02,-1.627202e+00,-1.164098e+01,-1.017107e+00
2.740850e-02,-1.628237e+00,-1.154012e+01,-1.018092e+00
2.741850e-02,-1.629314e+00,-1.143548e+01,-1.019124e+00
2.742850e-02,-1.630429e+00,-1.132746e+01,-1.020200e+00
2.743850e-02,-1.631579e+00,-1.121644e+01,-1.021314e+00
2.744850e-02,-1.632757e+00,-1.110286e+01,-1.022462e+00
2.745850e-02,-1.633960e+00,-1.098716e+01,-1.023640e+00
2.746850e-02,-1.635183e+00,-1.086978e+01,-1.024843e+00
2.747850e-02,-1.636421e+00,-1.075119e+01,-1.026067e+00
2.748850e-02,-1.637669e+00,-1.063187e+01,-1.027306e+00
2.749850e-02,-1.638923e+00,-1.051228e+01,-1.028556e+00
2.750850e-02,-1.640176e+00,-1.039293e+01,-1.029811e+00
2.751850e-02,-1.641425e+00,-1.027429e+01,-1.031067e+00
2.752850e-02,-1.642665e+00,-1.015685e+01,-1.032319e+00
2.753850e-02,-1.643890e+00,-1.004110e+01,-1.033562e+00
2.754850e-02,-1.645095e+00,-9.927533e+00,-1.034791e+00
2.755850e-02,-1.646277e+00,-9.816614e+00,-1.036000e+00
2.756850e-02,-1.647430e+00,-9.708815e+00,-1.037187e+00
2.757850e-02,-1.648550e+00,-9.604593e+00,-1.038344e+00
2.758850e-02,-1.649632e+00,-9.504391e+00,-1.039469e+00
2.759850e-02,-1.650672e+00,-9.408637e+00,-1.040557e+00
2.760850e-02,-1.651666e+00,-9.317742e+00,-1.041602e+00
2.761850e-02,-1.652610e+00,-9.232096e+00,-1.042602e+00
2.762850e-02,-1.653500e+00,-9.152069e+00,-1.043553e+00
2.763850e-02,-1.654333e+00,-9.078004e+00,-1.044449e+00
2.764850e-02,-1.655106e+00,-9.010222e+00,-1.045289e+00
2.765850e-02,-1.655816e+00,-8.949017e+00,-1.046069e+00
2.766850e-02,-1.656459e+00,-8.894652e+00,-1.046785e+00
2.767850e-02,-1.657033e+00,-8.847364e+00,-1.047434e+00
2.768850e-02,-1.657537e+00,-8.807357e+00,-1.048015e+00
2.769850e-02,-1.657967e+00,-8.774803e+00,-1.048525e+00
2.770850e-02,-1.658323e+00,-8.749844e+00,-1.048962e+00
2.771850e-02,-1.658603e+00,-8.732586e+00,-1.049324e+00
2.772850e-02,-1.658805e+00,-8.723102e+00,-1.049609e+00
2.773850e-02,-1.658930e+00,-8.721433e+00,-1.049818e+00
2.774850e-02,-1.658976e+00,-8.727585e+00,-1.049948e+00
2.775850e-02,-1.658944e+00,-8.741527e+00,-1.049999e+00
2.776850e-02,-1.658833e+00,-8.763199e+00,-1.049972e+00
2.777850e-02,-1.658645e+00,-8.792504e+00,-1.049865e+00
2.778850e-02,-1.658379e+00,-8.829312e+00,-1.049680e+00
2.779850e-02,-1.658037e+00,-8.873462e+00,-1.049418e+00
2.780850e-02,-1.657621e+00,-8.924762e+00,-1.049079e+00
2.781850e-02,-1.657131e+00,-8.982986e+00,-1.048664e+00
2.782850e-02,-1.656570e+00,-9.047882e+00,-1.048176e+00
2.783850e-02,-1.655941e+00,-9.119167e+00,-1.047616e+00
2.784850e-02,-1.655245e+00,-9.196534e+00,-1.046987e+00
2.785850e-02,-1.654485e+00,-9.279649e+00,-1.046291e+00
2.786850e-02,-1.653665e+00,-9.368154e+00,-1.045530e+00
2.787850e-02,-1.652787e+00,-9.461670e+00,-1.044708e+00
2.788850e-02,-1.651855e+00,-9.559797e+00,-1.043828e+00
2.789850e-02,-1.650873e+00,-9.662118e+00,-1.042893e+00
2.790850e-02,-1.649845e+00,-9.768201e+00,-1.041908e+00
2.791850e-02,-1.648774e+00,-9.877598e+00,-1.040876e+00
2.792850e-02,-1.647666e+00,-9.989850e+00,-1.039800e+00
2.793850e-02,-1.646523e+00,-1.010449e+01,-1.038686e+00
2.794850e-02,-1.645352e+00,-1.022104e+01,-1.037538e+00
2.795850e-02,-1.644156e+00,-1.033902e+01,-1.036360e+00
2.796850e-02,-1.642940e+00,-1.045796e+01,-1.035157e+00
2.797850e-02,-1.641708e+00,-1.057736e+01,-1.033933e+00
2.798850e-02,-1.640467e+00,-1.069675e+01,-1.032694e+00
2.799850e-02,-1.639221e+00,-1.081565e+01,-1.031444e+00
2.800850e-02,-1.637974e+00,-1.093359e+01,-1.030189e+00
2.801850e-02,-1.636731e+00,-1.105012e+01,-1.028933e+00
2.802850e-02,-1.635499e+00,-1.116476e+01,-1.027681e+00
2.803850e-02,-1.634280e+00,-1.127710e+01,-1.026438e+00
2.804850e-02,-1.633080e+00,-1.138670e+01,-1.025209e+00
2.805850e-02,-1.631905e+00,-1.149315e+01,-1.024000e+00
2.806850e-02,-1.630758e+00,-1.159605e+01,-1.022813e+00
2.807850e-02,-1.629644e+00,-1.169504e+01,-1.021656e+00
2.808850e-02,-1.628567e+00,-1.178975e+01,-1.020531e+00
2.809850e-02,-1.627532e+00,-1.187984e+01,-1.019443e+00
2.810850e-02,-1.626543e+00,-1.196500e+01,-1.018398e+00
2.811850e-02,-1.625604e+00,-1.204494e+01,-1.017398e+00
2.812850e-02,-1.624718e+00,-1.211937e+01,-1.016447e+00
2.813850e-02,-1.623889e+00,-1.218805e+01,-1.015551e+00
2.814850e-02,-1.623120e+00,-1.225075e+01,-1.014711e+00
2.815850e-02,-1.622414e+00,-1.230725e+01,-1.013931e+00
2.816850e-02,-1.621775e+00,-1.235738e+01,-1.013215e+00
2.817850e-02,-1.621204e+00,-1.240096e+01,-1.012566e+00
2.818850e-02,-1.620704e+00,-1.243787e+01,-1.011985e+00
2.819850e-02,-1.620277e+00,-1.246797e+01,-1.011475e+00
2.820850e-02,-1.619925e+00,-1.249118e+01,-1.011038e+00
2.821850e-02,-1.619648e+00,-1.250742e+01,-1.010676e+00
2.822850e-02,-1.619449e+00,-1.251663e+01,-1.010391e+00
2.823850e-02,-1.619327e+00,-1.251879e+01,-1.010182e+00
2.824850e-02,-1.619284e+00,-1.251389e+01,-1.010052e+00
2.825850e-02,-1.619319e+00,-1.250194e+01,-1.010001e+00
2.826850e-02,-1.619433e+00,-1.248298e+01,-1.010028e+00
2.827850e-02,-1.619625e+00,-1.245706e+01,-1.010135e+00
2.828850e-02,-1.619895e+00,-1.242426e+01,-1.010320e+00
2.829850e-02,-1.620240e+00,-1.238469e+01,-1.010582e+00
2.830850e-02,-1.620661e+00,-1.233847e+01,-1.010921e+00
2.831850e-02,-1.621154e+00,-1.228574e+01,-1.011336e+00
2.832850e-02,-1.621719e+00,-1.222669e+01,-1.011824e+00
2.833850e-02,-1.622353e+00,-1.216149e+01,-1.012384e+00
2.834850e-02,-1.623054e+00,-1.209037e+01,-1.013013e+00
2.835850e-02,-1.623819e+00,-1.201357e+01,-1.013709e+00
2.836850e-02,-1.624644e+00,-1.193135e+01,-1.014470e+00
2.837850e-02,-1.625527e+00,-1.184399e+01,-1.015292e+00
2.838850e-02,-1.626464e+00,-1.175180e+01,-1.016172e+00
2.839850e-02,-1.627452e+00,-1.165511e+01,-1.017107e+00
2.840850e-02,-1.628486e+00,-1.155427e+01,-1.018092e+00
2.841850e-02,-1.629562e+00,-1.144965e+01,-1.019124e+00
2.842850e-02,-1.630677e+00,-1.134163e+01,-1.020200e+00
2.843850e-02,-1.631825e+00,-1.123063e+01,-1.021314e+00
2.844850e-02,-1.633003e+00,-1.111706e+01,-1.022462e+00
2.845850e-02,-1.634206e+00,-1.100137e+01,-1.023640e+00
2.846850e-02,-1.635428e+00,-1.088400e+01,-1.024843e+00
2.847850e-02,-1.636665e+00,-1.076542e+01,-1.026067e+00
2.848850e-02,-1.637913e+00,-1.064611e+01,-1.027306e+00
2.849850e-02,-1.639166e+00,-1.052653e+01,-1.028556e+00
2.850850e-02,-1.640419e+00,-1.040718e+01,-1.029811e+00
2.851850e-02,-1.641667e+00,-1.028854e+01,-1.031067e+00
2.852850e-02,-1.642906e+00,-1.017111e+01,-1.032319e+00
2.853850e-02,-1.644130e+00,-1.005536e+01,-1.033562e+00
2.854850e-02,-1.645335e+00,-9.941791e+00,-1.034791e+00
2.855850e-02,-1.646516e+00,-9.830868e+00,-1.036000e+00
2.856850e-02,-1.647669e+00,-9.723064e+00,-1.037187e+00
2.857850e-02,-1.648788e+00,-9.618833e+00,-1.038344e+00
2.858850e-02,-1.649869e+00,-9.518622e+00,-1.039469e+00
2.859850e-02,-1.650909e+00,-9.422856e+00,-1.040557e+00
2.860850e-02,-1.651902e+00,-9.331947e+00,-1.041602e+00
2.861850e-02,-1.652846e+00,-9.246284e+00,-1.042602e+00
2.862850e-02,-1.653735e+00,-9.166238e+00,-1.043553e+00
2.863850e-02,-1.654568e+00,-9.092153e+00,-1.044449e+00
2.864850e-02,-1.655340e+00,-9.024348e+00,-1.045289e+00
2.865850e-02,-1.656049e+00,-8.963118e+00,-1.046069e+00
2.866850e-02,-1.656692e+00,-8.908727e+00,-1.046785e+00
2.867850e-02,-1.657266e+00,-8.861410e+00,-1.047434e+00
2.868850e-02,-1.657769e+00,-8.821371e+00,-1.048015e+00
2.869850e-02,-1.658198e+00,-8.788785e+00,-1.048525e+00
2.870850e-02,-1.658554e+00,-8.763790e+00,-1.048962e+00
2.871850e-02,-1.658833e+00,-8.746495e+00,-1.049324e+00
2.872850e-02,-1.659035e+00,-8.736973e+00,-1.049609e+00
2.873850e-02,-1.659159e+00,-8.735264e+00,-1.049818e+00
2.874850e-02,-1.659205e+00,-8.741373e+00,-1.049948e+00
2.875850e-02,-1.659172e+00,-8.755272e+00,-1.049999e+00
2.876850e-02,-1.659061e+00,-8.776898e+00,-1.049972e+00
2.877850e-02,-1.658872e+00,-8.806155e+00,-1.049865e+00
2.878850e-02,-1.658605e+00,-8.842914e+00,-1.049680e+00
2.879850e-02,-1.658263e+00,-8.887014e+00,-1.049418e+00
2.880850e-02,-1.657846e+00,-8.938261e+00,-1.049079e+00
2.881850e-02,-1.657356e+00,-8.996432e+00,-1.048664e+00
2.882850e-02,-1.656794e+00,-9.061272e+00,-1.048176e+00
2.883850e-02,-1.656164e+00,-9.132501e+00,-1.047616e+00
2.884850e-02,-1.655468e+00,-9.209810e+00,-1.046987e+00
2.885850e-02,-1.654707e+00,-9.292866e+00,-1.046291e+00
2.886850e-02,-1.653886e+00,-9.381310e+00,-1.045530e+00
2.887850e-02,-1.653008e+00,-9.474764e+00,-1.044708e+00
2.888850e-02,-1.652076e+00,-9.572828e+00,-1.043828e+00
2.889850e-02,-1.651093e+00,-9.675086e+00,-1.042893e+00
2.890850e-02,-1.650065e+00,-9.781103e+00,-1.041908e+00
2.891850e-02,-1.648993e+00,-9.890434e+00,-1.040876e+00
2.892850e-02,-1.647884e+00,-1.000262e+01,-1.039800e+00
2.893850e-02,-1.646741e+00,-1.011719e+01,-1.038686e+00
2.894850e-02,-1.645569e+00,-1.023367e+01,-1.037538e+00
2.895850e-02,-1.644372e+00,-1.035159e+01,-1.036360e+00
2.896850e-02,-1.643156e+00,-1.047045e+01,-1.035157e+00
2.897850e-02,-1.641924e+00,-1.058979e+01,-1.033933e+00
2.898850e-02,-1.640682e+00,-1.070911e+01,-1.032694e+00
2.899850e-02,-1.639435e+00,-1.082794e+01,-1.031444e+00
2.900850e-02,-1.638188e+00,-1.094581e+01,-1.030189e+00
2.901850e-02,-1.636945e+00,-1.106226e+01,-1.028933e+00
2.902850e-02,-1.635712e+00,-1.117684e+01,-1.027681e+00
2.903850e-02,-1.634492e+00,-1.128911e+01,-1.026438e+00
2.904850e-02,-1.633292e+00,-1.139863e+01,-1.025209e+00
2.905850e-02,-1.632116e+00,-1.150502e+01,-1.024000e+00
2.906850e-02,-1.630969e+00,-1.160785e+01,-1.022813e+00
2.907850e-02,-1.629854e+00,-1.170678e+01,-1.021656e+00
2.908850e-02,-1.628777e+00,-1.180142e+01,-1.020531e+00
2.909850e-02,-1.627741e+00,-1.189145e+01,-1.019443e+00
2.910850e-02,-1.626752e+00,-1.197656e+01,-1.018398e+00
2.911850e-02,-1.625812e+00,-1.205644e+01,-1.017398e+00
2.912850e-02,-1.624925e+00,-1.213081e+01,-1.016447e+00
2.913850e-02,-1.624096e+00,-1.219944e+01,-1.015551e+00
2.914850e-02,-1.623326e+00,-1.226208e+01,-1.014711e+00
2.915850e-02,-1.622620e+00,-1.231854e+01,-1.013931e+00
2.916850e-02,-1.621980e+00,-1.236862e+01,-1.013215e+00
2.917850e-02,-1.621409e+00,-1.241216e+01,-1.012566e+00
2.918850e-02,-1.620908e+00,-1.244903e+01,-1.011985e+00
2.919850e-02,-1.620481e+00,-1.247910e+01,-1.011475e+00
2.920850e-02,-1.620128e+00,-1.250227e+01,-1.011038e+00
2.921850e-02,-1.619851e+00,-1.251848e+01,-1.010676e+00
2.922850e-02,-1.619651e+00,-1.252767e+01,-1.010391e+00
2.923850e-02,-1.619529e+00,-1.252980e+01,-1.010182e+00
2.924850e-02,-1.619485e+00,-1.252488e+01,-1.010052e+00
2.925850e-02,-1.619520e+00,-1.251291e+01,-1.010001e+00
2.926850e-02,-1.619633e+00,-1.249393e+01,-1.010028e+00
2.927850e-02,-1.619825e+00,-1.246800e+01,-1.010135e+00
2.928850e-02,-1.620094e+00,-1.243520e+01,-1.010320e+00
2.929850e-02,-1.620439e+00,-1.239562e+01,-1.010582e+00
2.930850e-02,-1.620858e+00,-1.234939e+01,-1.010921e+00
2.931850e-02,-1.621352e+00,-1.229667e+01,-1.011336e+00
2.932850e-02,-1.621916e+00,-1.223761e+01,-1.011824e+00
2.933850e-02,-1.622550e+00,-1.217242e+01,-1.012384e+00
2.934850e-02,-1.623250e+00,-1.210130e+01,-1.013013e+00
2.935850e-02,-1.624014e+00,-1.202451e+01,-1.013709e+00
2.936850e-02,-1.624839e+00,-1.194229e+01,-1.014470e+00
2.937850e-02,-1.625721e+00,-1.185494e+01,-1.015292e+00
2.938850e-02,-1.626658e+00,-1.176276e+01,-1.016172e+00
2.939850e-02,-1.627645e+00,-1.166608e+01,-1.017107e+00
2.940850e-02,-1.628678e+00,-1.156525e+01,-1.018092e+00
2.941850e-02,-1.629754e+00,-1.146063e+01,-1.019124e+00
2.942850e-02,-1.630869e+00,-1.135263e+01,-1.020200e+00
2.943850e-02,-1.632017e+00,-1.124163e+01,-1.021314e+00
2.944850e-02,-1.633194e+00,-1.112808e+01,-1.022462e+00
2.945850e-02,-1.634396e+00,-1.101239e+01,-1.023640e+00
2.946850e-02,-1.635618e+00,-1.089504e+01,-1.024843e+00
2.947850e-02,-1.636855e+00,-1.077647e+01,-1.026067e+00
2.948850e-02,-1.638102e+00,-1.065716e+01,-1.027306e+00
2.949850e-02,-1.639354e+00,-1.053759e+01,-1.028556e+00
2.950850e-02,-1.640607e+00,-1.041824e+01,-1.029811e+00
2.951850e-02,-1.641854e+00,-1.029961e+01,-1.031067e+00
2.952850e-02,-1.643093e+00,-1.018217e+01,-1.032319e+00
2.953850e-02,-1.644317e+00,-1.006643e+01,-1.033562e+00
2.954850e-02,-1.645521e+00,-9.952856e+00,-1.034791e+00
2.955850e-02,-1.646702e+00,-9.841931e+00,-1.036000e+00
2.956850e-02,-1.647854e+00,-9.734122e+00,-1.037187e+00
2.957850e-02,-1.648972e+00,-9.629886e+00,-1.038344e+00
2.958850e-02,-1.650053e+00,-9.529666e+00,-1.039469e+00
2.959850e-02,-1.651092e+00,-9.433891e+00,-1.040557e+00
2.960850e-02,-1.652085e+00,-9.342971e+00,-1.041602e+00
2.961850e-02,-1.653028e+00,-9.257296e+00,-1.042602e+00
2.962850e-02,-1.653918e+00,-9.177235e+00,-1.043553e+00
2.963850e-02,-1.654750e+00,-9.103134e+00,-1.044449e+00
2.964850e-02,-1.655522e+00,-9.035312e+00,-1.045289e+00
2.965850e-02,-1.656230e+00,-8.974062e+00,-1.046069e+00
2.966850e-02,-1.656873e+00,-8.919650e+00,-1.046785e+00
2.967850e-02,-1.657446e+00,-8.872310e+00,-1.047434e+00
2.968850e-02,-1.657948e+00,-8.832248e+00,-1.048015e+00
2.969850e-02,-1.658378e+00,-8.799636e+00,-1.048525e+00
2.970850e-02,-1.658732e+00,-8.774614e+00,-1.048962e+00
2.971850e-02,-1.659011e+00,-8.757291e+00,-1.049324e+00
2.972850e-02,-1.659213e+00,-8.747738e+00,-1.049609e+00
2.973850e-02,-1.659336e+00,-8.745998e+00,-1.049818e+00
2.974850e-02,-1.659382e+00,-8.752074e+00,-1.049948e+00
2.975850e-02,-1.659349e+00,-8.765939e+00,-1.049999e+00
2.976850e-02,-1.659237e+00,-8.787529e+00,-1.049972e+00
2.977850e-02,-1.659047e+00,-8.816750e+00,-1.049865e+00
2.978850e-02,-1.658781e+00,-8.853471e+00,-1.049680e+00
2.979850e-02,-1.658438e+00,-8.897531e+00,-1.049418e+00
2.980850e-02,-1.658020e+00,-8.948738e+00,-1.049079e+00
2.981850e-02,-1.657530e+00,-9.006867e+00,-1.048664e+00
2.982850e-02,-1.656968e+00,-9.071664e+00,-1.048176e+00
2.983850e-02,-1.656338e+00,-9.142850e+00,-1.047616e+00
2.984850e-02,-1.655640e+00,-9.220114e+00,-1.046987e+00
2.985850e-02,-1.654880e+00,-9.303123e+00,-1.046291e+00
2.986850e-02,-1.654058e+00,-9.391520e+00,-1.045530e+00
2.987850e-02,-1.653180e+00,-9.484926e+00,-1.044708e+00
2.988850e-02,-1.652247e+00,-9.582942e+00,-1.043828e+00
2.989850e-02,-1.651264e+00,-9.685149e+00,-1.042893e+00
2.990850e-02,-1.650235e+00,-9.791116e+00,-1.041908e+00
2.991850e-02,-1.649163e+00,-9.900395e+00,-1.040876e+00
2.992850e-02,-1.648054e+00,-1.001253e+01,-1.039800e+00
2.993850e-02,-1.646910e+00,-1.012705e+01,-1.038686e+00
2.994850e-02,-1.645738e+00,-1.024348e+01,-1.037538e+00
2.995850e-02,-1.644541e+00,-1.036134e+01,-1.036360e+00
2.996850e-02,-1.643324e+00,-1.048015e+01,-1.035157e+00
2.997850e-02,-1.642092e+00,-1.059943e+01,-1.033933e+00
2.998850e-02,-1.640849e+00,-1.071869e+01,-1.032694e+00
2.999850e-02,-1.639602e+00,-1.083747e+01,-1.031444e+00
3.000850e-02,-1.638354e+00,-1.095529e+01,-1.030189e+00
